,Ano,Mes,Dia,Antena,Latitud,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas
84,2019,03,01,2039,29.16,-114.15,26.13141,11.58261,26.13141,11.58261,18.14334,18.14334
85,2019,03,02,2039,29.16,-114.15,25.79062,13.73505,25.79062,13.73505,18.00113,18.00113
86,2019,03,01,2040,28.23,-113.76,26.28513,11.24356,26.28513,11.24356,17.94559,17.94559
87,2019,03,02,2040,28.23,-113.76,25.24243,13.2301,25.24243,13.2301,17.41183,17.41183
88,2019,03,01,2050,30.18,-115.14,27.21518,11.75372,27.21518,11.75372,17.69107,17.69107
89,2019,03,02,2050,30.18,-115.14,24.55188,12.40744,24.55188,12.40744,17.16138,17.16138
90,2019,03,01,2051,29.73,-114.71,26.73358,13.10315,26.73358,13.10315,18.32269,18.32269
91,2019,03,02,2051,29.73,-114.71,25.19016,13.74487,25.19016,13.74487,18.10287,18.10287
92,2019,03,01,2057,31.66,-115.82,25.61755,9.0925,25.61755,9.0925,15.44901,15.44901
93,2019,03,02,2057,31.66,-115.82,20.22595,10.5166,20.22595,10.5166,14.51126,14.51126
94,2019,03,01,2058,29.72,-115.13,26.30212,12.61105,26.30212,12.61105,17.76596,17.76596
95,2019,03,02,2058,29.72,-115.13,23.96988,12.74048,23.96988,12.74048,17.08426,17.08426
96,2019,03,01,2063,30.4,-115.89,22.44653,12.56598,22.44653,12.56598,15.98053,15.98053
97,2019,03,02,2063,30.4,-115.89,19.85959,11.91418,19.85959,11.91418,15.49475,15.49475
98,2019,03,01,2079,31.84,-116.2,21.71613,8.0239,21.71613,8.0239,12.89667,12.89667
99,2019,03,02,2079,31.84,-116.2,15.86194,8.68552,15.86194,8.68552,11.80084,11.80084
100,2019,03,01,2088,31.61,-115.94,23.88055,9.06076,23.88055,9.06076,14.61859,14.61859
101,2019,03,02,2088,31.61,-115.94,18.54794,10.07919,18.54794,10.07919,13.62888,13.62888
102,2019,03,01,2089,31.1,-116.17,19.89133,11.92618,19.89133,11.92618,14.83844,14.83844
103,2019,03,02,2089,31.1,-116.17,18.45312,12.07407,18.45312,12.07407,14.66324,14.66324
104,2019,03,01,2093,32.36,-115.75,28.8168,11.70395,28.8168,11.70395,18.33533,18.33533
105,2019,03,02,2093,32.36,-115.75,25.68829,12.67679,25.68829,12.67679,18.30402,18.30402
106,2019,03,01,2097,32.22,-115.69,28.95648,11.54871,28.95648,11.54871,18.30838,18.30838
107,2019,03,02,2097,32.22,-115.69,25.20557,12.54117,25.20557,12.54117,18.03372,18.03372
108,2019,03,01,2104,31.79,-116.59,19.37204,11.0885,19.37204,11.0885,14.06763,14.06763
109,2019,03,02,2104,31.79,-116.59,16.24176,11.37897,16.24176,11.37897,13.61288,13.61288
110,2019,03,01,2106,31.7,-116.57,19.2536,11.37399,19.2536,11.37399,14.22305,14.22305
111,2019,03,02,2106,31.7,-116.57,16.3606,11.62347,16.3606,11.62347,13.78021,13.78021
112,2019,03,01,2111,30.52,-115.93,21.90106,12.67746,21.90106,12.67746,15.87384,15.87384
113,2019,03,02,2111,30.52,-115.93,19.53217,12.12946,19.53217,12.12946,15.44489,15.44489
114,2019,03,01,2118,31.92,-116.23,21.68457,7.63052,21.68457,7.63052,12.63577,12.63577
115,2019,03,02,2118,31.92,-116.23,15.62177,8.4032,15.62177,8.4032,11.51547,11.51547
116,2019,03,01,2120,31.07,-116.21,19.68243,12.16693,19.68243,12.16693,14.92215,14.92215
117,2019,03,02,2120,31.07,-116.21,18.5441,12.29755,18.5441,12.29755,14.82037,14.82037
118,2019,03,01,2132,30.69,-116.01,20.28702,12.7236,20.28702,12.7236,15.44742,15.44742
119,2019,03,02,2132,30.69,-116.01,18.94574,12.6077,18.94574,12.6077,15.26236,15.26236
120,2019,03,01,2137,32.26,-115.32,28.60928,12.34149,28.60928,12.34149,18.9205,18.9205
121,2019,03,02,2137,32.26,-115.32,27.67477,13.79327,27.67477,13.79327,19.39154,19.39154
122,2019,03,01,2139,32.42,-115.04,27.73636,12.58188,27.73636,12.58188,18.88535,18.88535
123,2019,03,02,2139,32.42,-115.04,29.33197,14.85956,29.33197,14.85956,20.23398,20.23398
124,2019,03,01,2154,32.06,-115.06,27.83746,13.08603,27.83746,13.08603,19.36819,19.36819
125,2019,03,02,2154,32.06,-115.06,29.14554,14.44171,29.14554,14.44171,20.05124,20.05124
126,2019,03,01,2160,31.5,-115.73,25.49628,8.36365,25.49628,8.36365,15.02008,15.02008
127,2019,03,02,2160,31.5,-115.73,19.83881,10.16351,19.83881,10.16351,14.00299,14.00299
128,2019,03,01,3004,25.12,-111.81,32.95892,14.3125,32.95892,14.3125,21.90149,21.90149
129,2019,03,02,3004,25.12,-111.81,32.10477,14.58105,32.10477,14.58105,21.78009,21.78009
130,2019,03,01,3011,24.15,-110.21,27.51797,17.6362,27.51797,17.6362,21.71832,21.71832
131,2019,03,02,3011,24.15,-110.21,29.43304,17.85349,29.43304,17.85349,22.58252,22.58252
132,2019,03,01,3014,24.84,-111.78,31.26776,14.88681,31.26776,14.88681,21.29584,21.29584
133,2019,03,02,3014,24.84,-111.78,30.08008,15.12219,30.08008,15.12219,21.31961,21.31961
134,2019,03,01,3015,23.86,-110.66,29.8165,16.66302,29.8165,16.66302,21.92322,21.92322
135,2019,03,02,3015,23.86,-110.66,29.03513,16.82095,29.03513,16.82095,22.06329,22.06329
136,2019,03,01,3023,24.02,-110.36,29.83569,16.55362,29.83569,16.55362,22.01291,22.01291
137,2019,03,02,3023,24.02,-110.36,30.70312,16.78226,30.70312,16.78226,22.66541,22.66541
138,2019,03,01,3027,25.76,-112.04,30.8873,14.66614,30.8873,14.66614,21.92072,21.92072
139,2019,03,02,3027,25.76,-112.04,30.63766,15.1593,30.63766,15.1593,21.49524,21.49524
140,2019,03,01,3030,23.6,-109.59,26.80347,18.85669,26.80347,18.85669,22.30145,22.30145
141,2019,03,02,3030,23.6,-109.59,27.71695,19.76523,27.71695,19.76523,23.19678,23.19678
142,2019,03,01,3033,25.4,-111.76,32.7049,14.85376,32.7049,14.85376,22.41757,22.41757
143,2019,03,02,3033,25.4,-111.76,32.1777,14.78815,32.1777,14.78815,21.871,21.871
144,2019,03,01,3034,27.6,-113.57,28.95496,11.75055,28.95496,11.75055,19.10751,19.10751
145,2019,03,02,3034,27.6,-113.57,26.22385,13.31964,26.22385,13.31964,18.31732,18.31732
146,2019,03,01,3037,23.97,-109.94,27.99622,17.34595,27.99622,17.34595,21.76242,21.76242
147,2019,03,02,3037,23.97,-109.94,30.41296,17.89832,30.41296,17.89832,22.91342,22.91342
148,2019,03,01,3042,24.39,-111.11,32.23102,15.53296,32.23102,15.53296,22.4826,22.4826
149,2019,03,02,3042,24.39,-111.11,32.11765,15.85724,32.11765,15.85724,23.11417,23.11417
150,2019,03,01,3043,25.2,-112.11,28.94882,15.52075,28.94882,15.52075,21.06311,21.06311
151,2019,03,02,3043,25.2,-112.11,28.42416,15.62994,28.42416,15.62994,20.84076,20.84076
152,2019,03,01,3045,24.79,-112.11,27.18961,16.11346,27.18961,16.11346,20.38824,20.38824
153,2019,03,02,3045,24.79,-112.11,26.26007,16.24741,26.26007,16.24741,20.36322,20.36322
154,2019,03,01,3047,26.72,-113.57,23.7341,14.70621,23.7341,14.70621,18.59036,18.59036
155,2019,03,02,3047,26.72,-113.57,22.58276,15.46799,22.58276,15.46799,18.25009,18.25009
156,2019,03,01,3062,23.48,-109.72,28.48825,17.85101,28.48825,17.85101,22.46442,22.46442
157,2019,03,02,3062,23.48,-109.72,29.09106,18.85278,29.09106,18.85278,23.20966,23.20966
158,2019,03,01,3063,25.49,-111.92,32.23923,15.05594,32.23923,15.05594,22.3887,22.3887
159,2019,03,02,3063,25.49,-111.92,31.7038,14.9599,31.7038,14.9599,21.70688,21.70688
160,2019,03,01,3068,25.03,-111.67,33.30841,14.31058,33.30841,14.31058,22.05869,22.05869
161,2019,03,02,3068,25.03,-111.67,32.74115,14.47702,32.74115,14.47702,22.16742,22.16742
162,2019,03,01,3069,25.26,-111.77,32.85437,14.59155,32.85437,14.59155,22.18048,22.18048
163,2019,03,02,3069,25.26,-111.77,32.17633,14.68454,32.17633,14.68454,21.84216,21.84216
164,2019,03,01,3073,27.65,-113.44,29.90067,11.53204,29.90067,11.53204,19.39673,19.39673
165,2019,03,02,3073,27.65,-113.44,27.27261,13.35767,27.27261,13.35767,18.69528,18.69528
166,2019,03,01,3074,24.14,-110.34,28.9418,17.0033,28.9418,17.0033,21.94092,21.94092
167,2019,03,02,3074,24.14,-110.34,30.15268,17.11023,30.15268,17.11023,22.61191,22.61191
168,2019,03,01,3077,23.76,-110.27,28.98828,17.01874,28.98828,17.01874,21.94339,21.94339
169,2019,03,02,3077,23.76,-110.27,29.61627,17.56119,29.61627,17.56119,22.53409,22.53409
170,2019,03,01,3093,27.15,-112.15,26.82513,14.91974,26.82513,14.91974,20.15488,20.15488
171,2019,03,02,3093,27.15,-112.15,25.97055,16.50067,25.97055,16.50067,20.8125,20.8125
172,2019,03,01,3101,24.93,-111.63,32.97888,14.52539,32.97888,14.52539,22.01572,22.01572
173,2019,03,02,3101,24.93,-111.63,32.45673,14.62946,32.45673,14.62946,22.22345,22.22345
174,2019,03,01,3115,27.6,-113.55,29.10199,11.7211,29.10199,11.7211,19.15332,19.15332
175,2019,03,02,3115,27.6,-113.55,26.37512,13.32031,26.37512,13.32031,18.3707,18.3707
176,2019,03,01,3117,27.14,-114.3,21.25568,14.75415,21.25568,14.75415,17.46954,17.46954
177,2019,03,02,3117,27.14,-114.3,20.29242,15.30426,20.29242,15.30426,17.33041,17.33041
178,2019,03,01,3119,27.89,-113.78,26.61893,11.75244,26.61893,11.75244,18.2269,18.2269
179,2019,03,02,3119,27.89,-113.78,24.65021,13.37347,24.65021,13.37347,17.53027,17.53027
180,2019,03,01,3122,27.84,-113.32,29.93475,11.5426,29.93475,11.5426,19.44992,19.44992
181,2019,03,02,3122,27.84,-113.32,27.52567,13.60724,27.52567,13.60724,18.96707,18.96707
182,2019,03,01,3124,25.12,-111.95,32.19339,14.48953,32.19339,14.48953,21.68546,21.68546
183,2019,03,02,3124,25.12,-111.95,31.32684,14.77515,31.32684,14.77515,21.53732,21.53732
184,2019,03,01,3131,24.3,-111.21,31.12006,15.86536,31.12006,15.86536,22.0174,22.0174
185,2019,03,02,3131,24.3,-111.21,30.08417,16.29565,30.08417,16.29565,22.4678,22.4678
186,2019,03,01,3146,24.59,-111.46,32.68597,15.1452,32.68597,15.1452,22.38354,22.38354
187,2019,03,02,3146,24.59,-111.46,32.5137,15.36938,32.5137,15.36938,22.96103,22.96103
188,2019,03,01,3154,25.09,-111.51,33.7471,14.59116,33.7471,14.59116,22.58295,22.58295
189,2019,03,02,3154,25.09,-111.51,33.87796,14.39716,33.87796,14.39716,22.90552,22.90552
190,2019,03,01,3163,23.44,-109.79,29.03854,17.48459,29.03854,17.48459,22.48352,22.48352
191,2019,03,02,3163,23.44,-109.79,29.58786,18.48172,29.58786,18.48172,23.14111,23.14111
192,2019,03,01,3166,25.96,-112.08,30.08087,14.41064,30.08087,14.41064,21.6098,21.6098
193,2019,03,02,3166,25.96,-112.08,29.96436,15.24493,29.96436,15.24493,21.34531,21.34531
194,2019,03,01,3179,25.2,-111.56,33.18631,14.67029,33.18631,14.67029,22.40958,22.40958
195,2019,03,02,3179,25.2,-111.56,33.09589,14.53061,33.09589,14.53061,22.49838,22.49838
196,2019,03,01,3180,25.34,-111.64,32.64417,14.83899,32.64417,14.83899,22.35712,22.35712
197,2019,03,02,3180,25.34,-111.64,32.30835,14.72113,32.30835,14.72113,22.04675,22.04675
198,2019,03,01,3184,25.0,-111.83,32.60901,14.28845,32.60901,14.28845,21.60245,21.60245
199,2019,03,02,3184,25.0,-111.83,31.58685,14.64322,31.58685,14.64322,21.63168,21.63168
200,2019,03,01,3187,24.99,-111.4,34.41174,14.65176,34.41174,14.65176,22.96814,22.96814
201,2019,03,02,3187,24.99,-111.4,34.93768,14.32584,34.93768,14.32584,23.51331,23.51331
202,2019,03,01,4001,20.0,-89.75,34.93005,20.32959,34.93005,20.32959,27.20938,27.20938
203,2019,03,02,4001,20.0,-89.75,35.19113,21.07288,35.19113,21.07288,27.7294,27.7294
204,2019,03,01,4002,20.36,-90.05,35.02957,21.53842,35.02957,21.53842,27.99002,27.99002
205,2019,03,02,4002,20.36,-90.05,35.56815,21.64612,35.56815,21.64612,28.20871,28.20871
206,2019,03,01,4004,18.18,-91.05,36.95255,22.64551,36.95255,22.64551,29.54352,29.54352
207,2019,03,02,4004,18.18,-91.05,36.90594,23.72818,36.90594,23.72818,30.00427,30.00427
208,2019,03,01,4008,19.35,-90.72,34.22284,23.19901,34.22284,23.19901,28.64536,28.64536
209,2019,03,02,4008,19.35,-90.72,34.34726,23.78851,34.34726,23.78851,28.84946,28.84946
210,2019,03,01,4009,19.46,-89.74,35.2832,20.98969,35.2832,20.98969,27.64151,27.64151
211,2019,03,02,4009,19.46,-89.74,35.21982,21.50833,35.21982,21.50833,28.07477,28.07477
212,2019,03,01,4011,20.18,-90.13,34.77628,21.19946,34.77628,21.19946,27.69547,27.69547
213,2019,03,02,4011,20.18,-90.13,35.22012,21.62393,35.22012,21.62393,28.05795,28.05795
214,2019,03,01,4013,19.76,-89.84,35.25546,20.85699,35.25546,20.85699,27.64209,27.64209
215,2019,03,02,4013,19.76,-89.84,35.41852,21.53912,35.41852,21.53912,28.13507,28.13507
216,2019,03,01,4018,18.17,-90.08,35.03918,20.89612,35.03918,20.89612,27.32648,27.32648
217,2019,03,02,4018,18.17,-90.08,35.06854,22.0347,35.06854,22.0347,28.06381,28.06381
218,2019,03,01,4019,18.26,-91.3,36.69919,22.96616,36.69919,22.96616,29.62534,29.62534
219,2019,03,02,4019,18.26,-91.3,36.61526,23.99622,36.61526,23.99622,29.97357,29.97357
220,2019,03,01,4020,17.98,-90.83,36.80048,22.06418,36.80048,22.06418,29.07056,29.07056
221,2019,03,02,4020,17.98,-90.83,36.80823,23.34161,36.80823,23.34161,29.7037,29.7037
222,2019,03,01,4023,19.85,-90.27,34.10455,21.69983,34.10455,21.69983,27.68365,27.68365
223,2019,03,02,4023,19.85,-90.27,34.33429,22.31354,34.33429,22.31354,28.0589,28.0589
224,2019,03,01,4024,18.25,-92.09,34.93808,22.77063,34.93808,22.77063,28.647,28.647
225,2019,03,02,4024,18.25,-92.09,35.19431,23.69019,35.19431,23.69019,28.56241,28.56241
226,2019,03,01,4026,18.93,-90.6,36.33466,22.59354,36.33466,22.59354,29.28497,29.28497
227,2019,03,02,4026,18.93,-90.6,36.35336,23.23178,36.35336,23.23178,29.62622,29.62622
228,2019,03,01,4029,18.97,-91.18,32.61517,23.95993,32.61517,23.95993,28.44534,28.44534
229,2019,03,02,4029,18.97,-91.18,32.81659,24.66797,32.81659,24.66797,28.49304,28.49304
230,2019,03,01,4030,18.63,-91.05,35.36969,23.32822,35.36969,23.32822,29.26614,29.26614
231,2019,03,02,4030,18.63,-91.05,35.36099,24.13202,35.36099,24.13202,29.45898,29.45898
232,2019,03,01,4032,20.03,-90.23,34.12024,21.37759,34.12024,21.37759,27.52063,27.52063
233,2019,03,02,4032,20.03,-90.23,34.45987,21.95306,34.45987,21.95306,27.91275,27.91275
234,2019,03,01,4034,19.72,-89.85,35.31619,20.95319,35.31619,20.95319,27.71606,27.71606
235,2019,03,02,4034,19.72,-89.85,35.44339,21.62689,35.44339,21.62689,28.20245,28.20245
236,2019,03,01,4041,19.36,-90.72,34.16965,23.21176,34.16965,23.21176,28.62753,28.62753
237,2019,03,02,4041,19.36,-90.72,34.29669,23.80005,34.29669,23.80005,28.8288,28.8288
238,2019,03,01,4043,20.2,-90.12,34.82251,21.22308,34.82251,21.22308,27.72803,27.72803
239,2019,03,02,4043,20.2,-90.12,35.27875,21.61377,35.27875,21.61377,28.0766,28.0766
240,2019,03,01,4052,19.29,-90.58,34.87646,22.99615,34.87646,22.99615,28.82605,28.82605
241,2019,03,02,4052,19.29,-90.58,34.9729,23.5983,34.9729,23.5983,29.06628,29.06628
242,2019,03,01,4054,18.78,-90.92,35.21814,23.10638,35.21814,23.10638,29.08643,29.08643
243,2019,03,02,4054,18.78,-90.92,35.27921,23.80087,35.27921,23.80087,29.32114,29.32114
244,2019,03,01,4056,17.94,-91.74,36.71912,22.01859,36.71912,22.01859,29.01074,29.01074
